tweetid;user;content;date;lang;sentiment/polarity/value
7.70E+17;Lenika08;"@Mavi_Vieira perfecto!  Nada mejor que incitar a lectura. Ya me contarás que tal, es mágico. De esos para ""niños"" que no son para niños";28-08-2016 19:36;es;1
7.70E+17;reemplazable;@jmiguel @carrero Claro, yo quería por eso de manifiesto, hay cables chinos cojonudos. Otra cosa es que te compres el mas barato;29-08-2016 9:44;es;1
7.70E+17;96_Yeyo;@ManuelaCarmena necesitamos fuentes con pitorro en Vallecas, que la mayoría están rotas  @MADRID;29-08-2016 10:49;es;0
7.70E+17;jetblckmcvey;la foto que subió niall me pone triste porque quiero ser liam en esa foto además de que sale precioso;29-08-2016 10:52;es;0
7.71E+17;CGRepresa;@Tyucan1 lo mismo puedo decir de tu fanart  y por cierto, tu cómic, muy divertido!;30-08-2016 15:04;es;1
7.71E+17;dcortecero;@RSD_Spain menudo honor!! Me pilláis justo de vacaciones, pero a la vuelta hablamos;30-08-2016 20:40;es;0
7.71E+17;_AdrianHugo;@jramonfernandez @DianaMarqus1 vamos, que hay normas absurdas y muchas se están levantando, pero hay que estratificar;30-08-2016 20:49;es;0
7.71E+17;aykrmela;@kikolo777 Pero si tú sólo comes paellas-de-verdad, japo pijo yr a  cosas desas de subir a Instagram, homrepordios;30-08-2016 20:46;es;0
7.71E+17;HerreraUsagre;@JCesarPL @GuidoBCor Faltaría. Pensaba en cómo se construyen los discursos y quiénes los emplean. Es un debate interesante.;30-08-2016 19:44;es;1
7.71E+17;CLebaniegoEnRed;@manue1112 Quedan ocho meses y aún está todo por hacer. Confiemos en poder realizar el Proyecto que tenemos planteado. Paciencia;30-08-2016 20:24;es;1
7.71E+17;Chavestoteles;hoy ha sido ver a un perro muerto en el anden izdo. de la autopista huelva-sevilla y entrarme toda la impotencia del mundo;30-08-2016 15:44;es;0
7.71E+17;gaab75;".@DavidCpsberga @goslum Vamos, que usted es el portavoz de 2 millones de personas. Una inmensa... minoría. ¿Le molesta la ""minorización""?";30-08-2016 15:21;es;0
7.70E+17;DinopolisTeruel;@tomasin_zgz ¡Hola Tomás! ¿Habéis visto los nuevos #dinos de #TierraMagna? Es normal que haya colas antes de que comience el espectáculo;29-08-2016 15:01;es;1
7.71E+17;Elena_LF8;"@umaprepon @beyondhell_ @ohwowfuckyou_ 
No os habéis dado cuenta de que la puesto El verdaderx fotógrafx...EL solo puede ir con masculino";30-08-2016 10:36;es;0
7.71E+17;CucuFaiter;@LokiMondrak La verdad es que yo tampoco hubiese sabido reaccionar más que con violencia verbal/física hacia sus agresores o sus padres;30-08-2016 10:26;es;0
7.71E+17;ivo_kk;Siento el Spam. Quiero que comprendáis  y compartáis conmigo la felicidad de este momento. Espero ser el mejor Capitán de todos!;30-08-2016 12:29;es;1
7.71E+17;deOxidano;@LGuillermodePab hay que ser optimistas;30-08-2016 12:08;es;1
7.71E+17;Tarekbamrani;Soy a tus pies Mariano Rajoy Brey @marianorajoy,en francia no hay otros partidarios que yo aunque no tengo mi tarjeta del PP  Viva Espana!;30-08-2016 13:40;es;1
7.71E+17;IsuraDes;@Ancar_Lol Siempre buscando algo mejor  Ahora estoy bien y cobro bien. Pero puede que vaya a una del Prat!;30-08-2016 13:40;es;1
7.71E+17;aladroqe;Perdon, las dudas en Twitter a traves de #askLFI  Las ayudas #ayudasLFI es una convocatoria de ayudas, muy interesnate tambien;30-08-2016 8:05;es;1
7.71E+17;adri_k0l;@VicentMoreraVCF @kennysamuerto @LoboVCF vale, pero de Rodrigo yo espero poco y Nani es una puta incógnita como va a rendir. Falta un 9;30-08-2016 13:29;es;0
7.71E+17;Otreblack_97;"Hoy, en las desventuras de Albert

Sin agua que salga de ningún grifo en el piso. Ha decidido que no sale hasta nuevo aviso";30-08-2016 13:12;es;0
7.71E+17;deporyapues;@fxnoname @BETWIN__ eso no se le debe decir ni a tu peor enemigo, que cruel , nadie es peor que el caramusgo del torete;30-08-2016 6:35;es;0
7.70E+17;jandroj23;Creo que alguien me ha bloqueado. Es una sensación rara porque empezaba a tenerle cariño a esa persona y no lo entiendo. Me siento mal;30-08-2016 1:39;es;0
7.71E+17;mgalandejuana;"Cambiar ""El mejor sistema™"" y la educación médica en España será complicado, pero con gente como vosotros tengo fe  @dantachan @ariasemmap";31-08-2016 6:26;es;1
7.71E+17;deporyapues;@santizuza  vete buscandote un ayudante que sepa de medicina porque entre Digard y Riviere haras las cronicas desde la enfermeria;31-08-2016 5:00;es;0
7.71E+17;Jennn_Melen;@GuilleBouzon @ConPdeJulandron creo que antes de insultar una cara deberias mirarte al espejo Guille. Ah, y quien ríe último rie mejor;31-08-2016 5:43;es;0
7.71E+17;Nyxtallica;@Alex_Dieer ya ves eh, estaban amargados;31-08-2016 11:31;es;0
7.71E+17;rafa_morata;@SrHador No estoy de acuerd retwitteo cuando creo conveniente, pero aporto mi opinión citando y divulgando, y así seguiré  @EnekoHumor;31-08-2016 12:53;es;0
7.71E+17;itsMilesCarter;Últimamente, me están siguiendo chicas con perfiles bastante subidos de tono en Instagram. ¿Para cuándo un chico decente?;31-08-2016 2:23;es;0
7.71E+17;terenet;Momento #emprendedores en el Congreso de los Diputados ahora mismo. Siempre se cita a las startups, no a los innovadores sociales;31-08-2016 10:35;es;0
7.71E+17;merceroura;@crisasanz claro, yo no digo que sea fácil... Para nada, yo llevo años intentándolo y será mi trabajo vital, pero quiero intentarlo;31-08-2016 8:46;es;1
7.70E+17;bradpitto00;Acabo de jugar en manual a PES 2017 y dios, como cambia el juego, jugando en leyenda, en 0 de velocidad, IMPRESIONANTE #PES2017;28-08-2016 10:32;es;1
7.70E+17;AndresMachoXIII;"¡Buenos días! Aquí andamos, con el Síndrome post-Uncharted 4 :S
Necesito jugar los 5 de golpe... Peeeero no hay tiempo";28-08-2016 8:17;es;1
7.70E+17;AenurVideos;salir de trabajar, mirar un par de cosas del canal e irme al cine a ver mascotas con los amigos¡ planazo de sabado;27-08-2016 20:00;es;1
7.70E+17;hugomoransuarez;@PanadesPb @DenebGabe @VeuCat @Rorschargos Que @tv3 es plural?? Cuantas horas, del otro idioma oficial, emite?, No es de todos los cat?;28-08-2016 18:21;es;0
7.70E+17;sanroman1952;Más de lo mismo...esport3 dando un partido de 2ª B entre #rcde y valencia y no se cortan un pelo en decir que el far$a marca en Bilbao;28-08-2016 18:42;es;0
7.70E+17;albita_cp95;Mañana vuelvo a trabajar después de 15 días de vacaciones. Donde quedan los 3 meses de verano de pequeños?  #QueDuroEsSerAdulto;27-08-2016 22:35;es;0
7.70E+17;clarinhamezquit;@teldcc_xoxo nenaaaaaa viste como me va creciendo la enana ?? Se te extraña un buen wey..enserio  esas platicas nos falta...Gracias??;27-08-2016 21:01;es;1
7.71E+17;TheFuryoStyle;1477. No pero porque apenas hay confi;30-08-2016 22:29;es;0
7.72E+17;Peps9295;Soy un chico muy perverso;04-09-2016 13:16;es;0
7.72E+17;AlexBelmont2103;Y tan amargado, porque no me lo chupan;03-09-2016 11:11;es;0
7.72E+17;martajpg;la vida me tiene muy confundida;03-09-2016 11:00;es;0
7.72E+17;Alis_8496;@MsVelouria21 Pero pero porque eres muy guapa;03-09-2016 10:57;es;1
7.73E+17;sephi_es;@DarkPortu ya ya pero aún así no me convenció;04-09-2016 20:23;es;0
7.72E+17;edonovalpgc;@DoloresParis Es que no, ya estoy cansado;04-09-2016 17:17;es;0
7.71E+17;Beforesunsetmon;Las mejores fotos son las que no se ven  ???;01-09-2016 20:51;es;1
7.71E+17;CogoyoSinGluten;La verdad es que hoy tengo un buen día;01-09-2016 13:58;es;1
7.71E+17;AOJ;@ClaraNyanNyan y lo bonitas que las tienes?;01-09-2016 21:32;es;1
7.71E+17;DarlingDoc;@LuciaNogueras entiendo que en el mal sentido?;01-09-2016 11:26;es;0
7.72E+17;PdeVeraOficial;@LidiaWBlog que es un envidiosillo;02-09-2016 18:20;es;0
7.72E+17;nikoporu;@Ximnart ya, aún así... no me fío de la gente;02-09-2016 18:34;es;0
7.71E+17;Evagames1;Pos yo tambien estoy triste;02-09-2016 0:05;es;0
7.73E+17;ChronoIith;@Tidxs_ ay  mejor eso que nada no?;05-09-2016 11:19;es;1
7.73E+17;_gxrls;@WgWillyG el mejor bae que he tenido;05-09-2016 18:27;es;1
7.73E+17;AnarionLobogris;@LadyEternalSed son mucho más emotivos;05-09-2016 13:24;es;1
7.73E+17;DbenavidesRMTV;@SusanaTRuiz eres muy pero que muy inteligente;05-09-2016 10:31;es;1
7.73E+17;clxuexx;Buenos días bbs qué tal yo mal;06-09-2016 4:40;es;0
7.73E+17;manuer101;@fevafer tio no me lo recuerdes;05-09-2016 23:24;es;0
7.73E+17;Rapsuskleika;en serio, te amo @LeoDiCaprio;06-09-2016 0:39;es;1
7.73E+17;Sara_Balan13;No soy capaz de dormir;06-09-2016 3:30;es;0
7.72E+17;Alexaander92;Me están diciendo que era feo de pequeño;03-09-2016 17:28;es;0
7.72E+17;VI_Lelouch;@LeprosaNoMas Y que sea yo es triste;04-09-2016 9:45;es;0
7.72E+17;__berberecho__;los rts de Leila son los mejores;04-09-2016 9:33;es;1
7.72E+17;AkatsukiNoSnow;@KOPURISTA Algo estoy haciendo mal;04-09-2016 4:55;es;0
7.72E+17;Ivancilloo1;Joder tio pero porque tiene q pasar de mi;03-09-2016 21:03;es;0
7.73E+17;BakaNoK;Y mi tl ya está muerta;06-09-2016 23:06;es;0
7.73E+17;Coexit0;Es que es muy guapa;07-09-2016 0:48;es;1
7.74E+17;MarthaFae;@achocoblog oye, 7/8 no está nada mal;08-09-2016 14:57;es;1
7.75E+17;Natalia_Di_Ro;Tengo un poco abandonado el tw;10-09-2016 15:19;es;0
7.74E+17;oviedorowland;por qué tengo un nombre tan feo;09-09-2016 14:53;es;0
7.75E+17;SarmiLecarde;Se me dan muy mal las despedidas;11-09-2016 22:44;es;0
7.57E+17;dalejandrob_;@remardifuck a mi ya se me fueron los 2gb;24-07-2016 20:38;es;0
7.56E+17;Noelia_MLuna;Un AI The 100 sería lo mejor.;20-07-2016 16:17;es;1
7.60E+17;sugusplanet;Ya se que soy lo peor pero jo;02-08-2016 8:16;es;0
7.62E+17;sanchez_ana16;En fin, yo no se ni para que me molesto;05-08-2016 23:50;es;0
7.63E+17;stephernelia;Bel para con el porno;09-08-2016 22:23;es;0
7.66E+17;Carlotamartinp;hoy no me voy enfadada;18-08-2016 0:19;es;1
7.66E+17;MEGANOBLE007;Desde cuando yo no soy cariñoso?;16-08-2016 13:18;es;1
7.66E+17;CFOSwtcElche;Si ana está feliz, yo lo estoy;17-08-2016 21:37;es;1
7.65E+17;pakifernandez89;¡Un día nublado no tiene que ser un mal día!;16-08-2016 8:37;es;1
7.78E+17;VictorHawai;Ay tío es que es tan perfecto;20-09-2016 13:24;es;1
7.84E+17;Mitacura;Que no soy mas sociable;06-10-2016 16:29;es;0
7.80E+17;09ClaudiA07;Hoy es un dia bonito;24-09-2016 22:07;es;1
7.81E+17;__keeph0ldingon;Hoy me veo muy guapa;28-09-2016 19:36;es;1
7.81E+17;RubenftMelanie;Todo va de mal en peor;29-09-2016 5:17;es;0
7.81E+17;WithTheWolves_;Tengo esto un poco abandonado;29-09-2016 11:37;es;0
7.88E+17;DiianaLadron;Pro no es muy estetico;17-10-2016 22:44;es;0
7.88E+17;PaulaViera10;Que triste y de todo estoy;16-10-2016 21:25;es;0
7.87E+17;_nxmpho_;Quien me ha llamado fea;15-10-2016 21:24;es;0
7.87E+17;IsitHiorHeyNess;Pero soy tan pobre que;15-10-2016 23:12;es;0
7.91E+17;Blasowski_;Hoy no es un gran día;26-10-2016 16:40;es;0
7.90E+17;ponysuicida;Porque soy tan gafe porque;23-10-2016 21:41;es;0
7.91E+17;Wirttuga;Hoy estoy un poco triste;24-10-2016 20:01;es;0
7.91E+17;weednas_noches;a to esto, el tio de ono no ha venio;24-10-2016 20:52;es;0
7.86E+17;brokenrules73;No me habéis curado el sad;12-10-2016 19:13;es;0
7.87E+17;ponysuicida;Es que me lo como de lo bonito que es;15-10-2016 10:36;es;1
7.91E+17;ineslovato_;@GeorgeBleach ya sé que es feo pero;25-10-2016 13:57;es;0
7.96E+17;SamAmoedo;Día poco productivo el de hoy;09-11-2016 22:17;es;0
8.05E+17;foolsmorgan;que feliz voy a ser a las 3;03-12-2016 8:40;es;1
8.03E+17;RachG00D;Mal tengo que extudiar y tu;27-11-2016 10:16;es;0
8.02E+17;csuarezk;Un NOSOTROS así de grande por hoy;25-11-2016 22:54;es;1
8.02E+17;SandraayusoSp;Se fue a Rusia tio;23-11-2016 22:10;es;0
8.02E+17;DinoZel0013;"Tanto sad, tanto sad...
Pues yo también estoy muy sad hoy";24-11-2016 22:26;es;0
8.10E+17;sxdpandu;están todos muy sad hoy no;18-12-2016 14:37;es;0
8.15E+17;jdomperfects;Para mí mi mejor año fue el 2015;30-12-2016 14:51;es;1
8.14E+17;GonzaloRoman_91;Hoy va a ser un dia muy largo...;27-12-2016 13:00;es;0
8.16E+17;carmen_ligero;Es que son muy bonitas jo;02-01-2017 0:25;es;1
8.17E+17;carmen_ligero;Que no jo que no soy tan irresponsable;05-01-2017 12:01;es;1
7.71E+17;noseashetero;@noseashetero 1000/10 de verdad a ti que voy a decir petarda que te quiero más que a mí mismo  ?;31-08-2016 13:28;es;1
7.71E+17;Templelx;@piscolabisaereo @HistoriaNG @SPosteguillo las tengo pero aún no las he leído. Caerán prontito;31-08-2016 21:08;es;1
7.71E+17;esskuu94;Al final han sido 3h  Bueno, mañana tengo fiesta así que.. No me quejo;31-08-2016 21:07;es;1
7.71E+17;__ariadna9;@Jorge_Ruiz14 yo no tengo tiempo para esas cosas ahora mismo;31-08-2016 21:07;es;0
7.71E+17;_cristtina15_;@_MissChaotic_ ves ese brillo? es un coso que hace que se sepan a kk;31-08-2016 21:15;es;0
7.71E+17;JSorgex;Tengo una perrina adorable... Sabéis que me acompaña hasta la a habitación cuando me voy a dormir?;31-08-2016 22:46;es;1
7.71E+17;hermesni;@agcasti y el caminante ante el mar de niebla, uno de mis cuadros favoritos en portada;30-08-2016 9:12;es;1
7.71E+17;lameri86;@vitojph ¡sí! Y me ha encantado  ¿Tú ya las visto? ¿Cuándo comentamos?;30-08-2016 9:11;es;1
7.71E+17;the_heruman;@pendragoncillo Mejor si pones un link a la cuenta, me ha costado encontrarte..;30-08-2016 9:47;es;0
7.71E+17;Mrjunjo;Llevo despierto desde las 8 porque un puto mosquito estaba volando en mi puta oreja y;30-08-2016 7:44;es;0
7.71E+17;ElisaZamora;@ArchivoSGAE Qué estupendo. Y... ¿cómo os lo encargo?  ¿Es la estupendísima versión de Barce..?;30-08-2016 7:20;es;1
7.70E+17;PatriCarvajal03;Cosas que enamora las tostadas calentitas a estas horas de la mañana;30-08-2016 3:59;es;1
7.71E+17;XxSedixX;Hola buenos días, me he dormido a las 5 y algo y me acabo de despertar y se me ha ido el sueño;30-08-2016 8:52;es;1
7.71E+17;krenecito;@omixam no creo que hayan diseñado una tipo propia;30-08-2016 9:54;es;0
7.70E+17;itsgeorhero;@perriestheory sabes que en 2012 o 13 tenía una novela de mierda en la que perrie era mala;28-08-2016 19:17;es;0
7.70E+17;nalvarys;@uravity_ lo se pero tengo la esperanza de que en realidad sea un personaje mucho mas oscuro;29-08-2016 0:34;es;0
7.70E+17;dos__is;Pa una vez que me pongo a ver películas con un amigo y se queda dormido;29-08-2016 0:32;es;0
7.70E+17;kayatojpg;"@Hanita_chan nfin, no puede ser peor que un minikayato 
Clauyato is real";29-08-2016 0:43;es;0
7.70E+17;KharanosGame;@KharanosGame Que Kinox no me quiere   zi yo zoy buena perzona;29-08-2016 0:18;es;0
7.70E+17;Maarta_24;Podríamos empezar septiembre desde el día tres, no sé, estaría guay;29-08-2016 11:26;es;1
7.70E+17;Lopzyyy;aqui fardando de que soy vegano desde hace 2 dias con mis amigos de tuiter!;29-08-2016 11:19;es;1
7.70E+17;_Niflheimr_;@MisfitStormer pues hay gente así de mala por el mundo;29-08-2016 9:13;es;0
7.70E+17;AlexysFlinG;@Mentestropeada Atraigo por los dos lados es un problema duro;29-08-2016 11:38;es;0
7.70E+17;asiercg_7;Como destrozaba el puto movil ahora mismo;29-08-2016 12:34;es;0
7.70E+17;Pro_Kaiiseer;#DiaDelVideojuegoHC por todas esas grandes tardes que nos hacen pasar y las que pasaran!;29-08-2016 12:33;es;1
7.70E+17;CaroLedesma27;@DarkGiirI que va tía, muchos son viejos de mi madre, otros del chino. Los que me encantan y me estoy comprando son los del Kiko;29-08-2016 12:30;es;1
7.70E+17;Luxaaas;Parece que hasta mañana no podré catar el madden. Hoy no habra directo;29-08-2016 12:28;es;0
7.70E+17;manumm_97;Mi compañero de trabajo será mi futuro marido... que pena que no lo sepa;29-08-2016 12:50;es;0
7.70E+17;MARUGENDA;@Reporte24ES @LaVerdad24ES fallecido hace meses. Hay q contrastar.;29-08-2016 11:04;es;0
7.70E+17;Mikolisk;@Yore89 necesito mi ración de atención diaria que si no no mantengo la autoestima;29-08-2016 11:00;es;0
7.70E+17;formatecyl;"@CristyStruky Gracias por dar a ""Me gusta"" a nuestros tweets  ¿que tal? ¿estás trabajando Cristina?";29-08-2016 10:07;es;1
7.70E+17;clinica_fuste;@Club_Ratoncito Nuestros niños no andaban de lo más animado con eso de que se acaban las vacaciones...;29-08-2016 14:30;es;0
7.70E+17;AnarionLobogris;@vivanlospipis ser es muy malo pero bueno te salvas porque te queremos igual;29-08-2016 14:25;es;1
7.70E+17;KCarringtonFox;@dorysmemories Yo también me lo imaginaba así! También soy de las que creen que el casting es buenísimo, al menos yo estoy contenta;29-08-2016 14:39;es;1
7.70E+17;sandry_lalalala;Despues de trabajar duro me merezco mis caprichos;29-08-2016 14:38;es;1
7.70E+17;NoeliaPink98;No encuentro el mando de la tele y me estoy poniendo nerviosita;29-08-2016 14:50;es;0
7.70E+17;anaviled;Lo mejor de estar ya en Málaga es poder ir a ver Escuadrón Suicida esta tarde;29-08-2016 13:05;es;1
7.70E+17;Luis_Endera;@LaFeaDelBaile insoportable? Eso es lo que tú dices  Ya nos contarás, espero que vaya todo genial;29-08-2016 8:36;es;1
7.70E+17;pmklose;@toniroldanm y por cierto el respeto (y en mi caso admiración) es mutuo;29-08-2016 8:19;es;1
7.70E+17;RuTROPICO;"@CainQ yo he subido una en gayumbos hace nada. Qué poco me lees paisana 

  @Ichabod1880";29-08-2016 8:16;es;0
7.70E+17;Cthulhulove_;@EskizoSirenita hay que ser mala persiana para quitarte esa diversion;29-08-2016 15:27;es;0
7.70E+17;neussgutierrez;@myvidaconlibros ¿verdad que sí? Yo también me quité un gran peso de encima;29-08-2016 15:25;es;1
7.70E+17;ChemicalSuicide;@DeathManu94 @piercetheidiot ya lo sé, pobre Uno  Te acompaño en los feels;29-08-2016 15:11;es;0
7.70E+17;jose_parralo;@_anarKopunK_ @jkarlos1998HD y aún así estoy en el campo   y l edición coleccionista tengo que acabar de pagarla;29-08-2016 15:50;es;0
7.70E+17;hypocresia;me mantengo optimista pero se me hace difícil a veces de verdad;29-08-2016 15:34;es;0
7.70E+17;KCarringtonFox;@tachina @EW @Outlander_STARZ Sí! Yo creo que vamos a acabar muuuuuuuuy contentas;29-08-2016 15:52;es;1
7.70E+17;rafamerida64;"Vale entiendo, no he estado rápido en la bajada, pero hay es donde habría que haber entrado  

@ivanovlaguna";29-08-2016 10:36;es;0
7.70E+17;wikimiscojones;Ha muerto mi profesora de volumen/escultura y en serio que bajonazo;29-08-2016 10:21;es;0
7.70E+17;Insane_Irene;Haces que se vaya mi melancolía, me devuelves de nuevo a la vida;29-08-2016 13:22;es;1
7.70E+17;miriam_HH;@Sakura1474 tia que estoy a punto de acabar la novena voy con retraso;29-08-2016 13:18;es;0
7.70E+17;anailc74;@Madridonasangre yo acabo de aportar mi pequeña contribución. Te sientes tan bien!;29-08-2016 12:18;es;1
7.70E+17;EloySiio;Hoy una mosca no me dejó dormir y me cago en su puta vida;29-08-2016 12:07;es;0
7.70E+17;carlosrebato;@Aldepadorio es un gran, gran tipo  @cesarmuela;29-08-2016 12:05;es;1
7.70E+17;AiryMadness;@Yuremonplsxd @PequeChikane Aquí habemos  me he saturado al leer eso idnwhy;29-08-2016 13:16;es;0
